"","n","mu_pop","method","powerSS11","powerSS12","powerSSR11","powerSSR12","powerNS11","powerNS12","costSS11","costSS12","costSSR11","costSSR12","costNS11","costNS12","costSS11_Q025","costSS12_Q025","costSSR11_Q025","costSSR12_Q025","costNS11_Q025","costNS12_Q025","costSS11_Q975","costSS12_Q975","costSSR11_Q975","costSSR12_Q975","costNS11_Q975","costNS12_Q975","missSS11","missSS12","missSSR11","missSSR12","missNS11","missNS12"
"575",570,124.7,"MF",0.554,0.749,0.748,0.764,0.764,0.786,3893.24,6007.76,4845.88,5685.76,4261.2,5276.4,3851.64,5833.72,4762.68,5460.36,4261.2,5276.4,4057.36,6167.16,5039.12,5884.04,4396.2,5411.4,0,0,0,0,0,0
"576",570,124.7,"FP",0,0.004,0.641,0.67,0.726,0.749,3402.54,5778,3761.88,4197.24,5141.4,6679.2,3357.34,5570.3175,3671.48,3951.04,5141.4,6679.2,3452.26,5995.5,3861.32,4319.56,5141.4,6679.2,0,0,0,0,0,0
"577",580,2.8,"KK",0,0,0.58,0.595,0.644,0.663,2045.78,2897.32,2156.36,2164.34,3600.4,4221.6,2020.56,2861.96,2105.92,2112.08,3600.4,4221.6,2072.94,2934.812,2210.68,2355.62,3600.4,4221.6,0,0,0,0,0,0
"578",580,2.8,"MF",0,0,0.597,0.646,0.688,0.742,2637.72,3992.44,2854.04,3026.48,4302.8,5186.6,2465.28,3801.32,2644.16,2810.12,4302.8,5186.6,2677.24,4043.68,2933.08,3112.36,4302.8,5186.6,0,0,0,0,0,0
"579",580,2.8,"FP",0,0,0.019,0.006,0.535,0.575,2811.62,4255.2,2692.44,2699.72,5186.6,6734.8,2800.32,4232.1,2669.84,2671.92,5186.6,6734.8,2825.18,4278.3,2845.52,2856.96,5186.6,6734.8,0.001,0,0.835,0.835,0.001,0.001
"580",580,12.9499,"KK",0,0.002,0.708,0.728,0.75,0.785,2411.64,3489.72,2753.08,2912.72,3600.4,4221.6,2370.9,3441.88,2671.6,2828.3,3600.4,4221.6,2454.32,3676.72,2838.44,3001.16,3600.4,4221.6,0,0,0,0,0,0
"581",580,12.9499,"MF",0.006,0.119,0.697,0.722,0.762,0.783,3076.4,4812.24,3596.4,4091.4,4302.8,5186.6,3030.588,4758.56,3504.776,3856.847,4302.8,5186.6,3126.32,5003.36,3696.24,4199.88,4302.8,5186.6,0,0,0,0,0,0
"582",580,12.9499,"FP",0,0,0.45,0.473,0.544,0.582,2863.6,4525.5,2931.4,2962.6,5186.6,6734.8,2841,4482.6,2782.84,2810.92,5186.6,6734.8,2886.2,4578.3,2976.6,3153.2,5186.6,6734.8,0,0,0.05,0.05,0,0
"583",580,49.7,"KK",0.067,0.395,0.799,0.809,0.841,0.859,2849.28,4215.04,3493.36,3944.84,3600.4,4221.6,2802.72,4030.12,3400.24,3713.36,3600.4,4221.6,2895.8885,4381.24,3586.577,4041.4205,3600.4,4221.6,0,0,0,0,0,0
"584",580,49.7,"MF",0.269,0.618,0.775,0.769,0.778,0.801,3639.68,5654.8,4452.96,5133.72,4302.8,5321.6,3595.948,5608.44,4365.496,4903.687,4302.8,5321.6,3685.44,5833.72,4544.48,5233.16,4302.8,5321.6,0,0,0,0,0,0
"585",580,49.7,"FP",0,0,0.565,0.583,0.673,0.693,3131.94,5102.4,3333.08,3560.64,5186.6,6734.8,3095.78,5036.3175,3260.76,3336.68,5186.6,6734.8,3170.4165,5313.3,3410.033,3655.299,5186.6,6734.8,0,0,0,0,0,0
"586",580,124.7,"KK",0.508,0.747,0.839,0.847,0.879,0.886,3168.58,4636.88,3996.96,4461.74,3600.4,4221.6,3127.84,4601.468,3915.48,4377.32,3600.4,4221.6,3209.32,4676.4,4078.44,4549.334,3600.4,4356.6,0,0,0,0,0,0
"587",580,124.7,"MF",0.609,0.794,0.767,0.8,0.811,0.82,4065.68,6186.68,5034.96,5877.72,4437.8,5456.6,4019.92,6019.96,4943.44,5652.32,4437.8,5456.6,4103.12,6220.901,5109.84,5959.08,4437.8,5456.6,0,0,0,0,0,0
"588",580,124.7,"FP",0,0.002,0.656,0.686,0.739,0.767,3431.92,5824.2,3798.04,4236.52,5186.6,6734.8,3384.4035,5616.6,3703.007,3984.621,5186.6,6734.8,3474.9165,6038.4,3884.033,4342.299,5186.6,6734.8,0,0,0,0,0,0
"589",590,2.8,"KK",0,0,0.545,0.571,0.612,0.651,2065.18,2922.28,2175.76,2183.74,3639.2,4261.8,2041.8515,2886.868,2129.103,2135.3995,3639.2,4261.8,2096.22,2959.72,2237.84,2383.06,3639.2,4261.8,0,0,0,0,0,0
"590",590,2.8,"MF",0,0,0.601,0.63,0.684,0.712,2662.68,4025.38,2883.16,3056.32,4344.4,5231.8,2494.348,3972.92,2681.496,2848.887,4344.4,5231.8,2704.28,4215.341,2966.36,3146.72,4344.4,5231.8,0,0,0,0,0,0
"591",590,2.8,"FP",0,0,0.016,0.006,0.549,0.559,2834.22,4423.2,2719.56,2727.88,5231.8,6790.4,2822.92,4400.1,2692.44,2694.52,5231.8,6790.4,2847.78,4446.3825,2868.12,2879.56,5231.8,6790.4,0,0,0.843,0.843,0,0
"592",590,12.9499,"KK",0,0.001,0.691,0.7,0.778,0.774,2434.92,3518.84,2780.24,2940.16,3639.2,4261.8,2396.12,3473.08,2702.64,2859.76,3639.2,4261.8,2477.6485,3707.92,2865.697,3028.7005,3639.2,4261.8,0,0,0,0,0,0
"593",590,12.9499,"MF",0.004,0.112,0.715,0.729,0.748,0.755,3105.52,5121.28,3633.84,4130.28,4344.4,5231.8,3053.52,4930.16,3529.84,3882.28,4344.4,5231.8,3290.492,5179.84,3868.784,4238.873,4344.4,5231.8,0,0,0,0,0,0
"594",590,12.9499,"FP",0,0,0.46,0.484,0.592,0.62,2886.2,4696.8,2954,2985.2,5231.8,6790.4,2861.34,4650.6,2809.96,2839.08,5231.8,6790.4,2911.06,4743,3003.72,3181.36,5231.8,6790.4,0,0,0.045,0.045,0,0
"595",590,49.7,"KK",0.051,0.355,0.806,0.821,0.858,0.864,2878.38,4381.24,3532.16,3984.34,3639.2,4261.8,2833.76,4202.56,3442.92,3756.88,3639.2,4261.8,2926.88,4427,3629.16,4084.84,3639.2,4261.8,0,0,0,0,0,0
"596",590,49.7,"MF",0.285,0.627,0.759,0.775,0.786,0.821,3675.04,5698.72,4502.88,5186.16,4344.4,5366.8,3629.28,5652.36,4411.36,4951.72,4344.4,5366.8,3716.692,5877.64,4586.184,5276.673,4344.4,5366.8,0,0,0,0,0,0
"597",590,49.7,"FP",0,0,0.606,0.623,0.678,0.718,3156.8,5280.3,3360.2,3588.8,5231.8,6790.4,3118.38,5214.3,3283.36,3359.28,5231.8,6790.4,3195.22,5487.9,3437.04,3683.32,5231.8,6790.4,0,0,0,0,0,0
"598",590,124.7,"KK",0.495,0.732,0.844,0.852,0.859,0.859,3203.5,4676.4,4047.4,4513.3,3639.2,4396.8,3162.76,4636.88,3965.92,4428.88,3639.2,4396.8,3248.12,4713.84,4136.64,4740.76,3639.2,4396.8,0,0,0,0,0,0
"599",590,124.7,"MF",0.6,0.762,0.802,0.818,0.788,0.81,4103.12,6233.04,5089.04,5934.68,4479.4,5501.8,4065.68,6196.44,5014.16,5848.8,4479.4,5501.8,4138.48,6267.2,5159.76,6011.52,4479.4,5501.8,0,0,0,0,0,0
"600",590,124.7,"FP",0,0.003,0.674,0.721,0.724,0.75,3461.3,6012,3834.2,4275.8,5366.8,6790.4,3413.84,5794.5,3739.28,4024.04,5366.8,6790.4,3508.76,6222.9,3929.12,4392.56,5366.8,6790.4,0,0,0,0,0,0
"601",600,2.8,"KK",0,0,0.56,0.591,0.671,0.682,2088.46,3080.16,2202.92,2211.18,3678,4302,2061.3,3044.8,2148.6,2154.9,3678,4302,2113.68,3119.68,2253.36,2398.44,3678,4302,0,0,0,0,0,0
"602",600,2.8,"MF",0,0,0.587,0.6,0.681,0.713,2689.72,4190.88,2916.44,3090.68,4386,5412,2515.2,4142.08,2702.4,2869.8,4386,5412,2725.08,4242.12,2987.16,3167.52,4386,5412,0,0,0,0,0,0
"603",600,2.8,"FP",0,0,0.022,0.006,0.529,0.561,2856.82,4456.2,2742.16,2750.48,5412,6846,2845.52,4433.1,2715.04,2717.12,5412,6846,2870.38,4482.6,2895.24,2907.72,5412,6846,0.001,0,0.838,0.838,0.001,0.001
"604",600,12.9499,"KK",0,0,0.687,0.708,0.765,0.822,2462.08,3685.04,2815.16,2975.64,3678,4302,2419.3515,3639.28,2729.703,2887.0995,3678,4302,2502.82,3867.88,2896.64,3195.06,3678,4302,0,0,0,0,0,0
"605",600,12.9499,"MF",0.003,0.115,0.699,0.736,0.747,0.779,3134.64,5157.88,3671.28,4169.16,4386,5412,3088.88,4966.76,3579.76,3934.72,4386,5412,3321.64,5214.061,3910.28,4282.16,4386,5412,0,0,0,0,0,0
"606",600,12.9499,"FP",0,0,0.476,0.505,0.602,0.633,2911.06,4733.1,2981.12,3013.36,5412,6846,2888.4035,4686.9,2841.6,2872.8,5412,6846,2938.18,4782.6,3035.36,3215.08,5412,6846,0,0,0.039,0.039,0,0
"607",600,49.7,"KK",0.05,0.369,0.787,0.798,0.846,0.851,2909.42,4416.6,3574.84,4027.86,3678,4437,2866.74,4372.92,3489.48,3804.42,3678,4437,2954.0885,4460.28,3664.177,4120.4205,3678,4437,0,0,0,0,0,0
"608",600,49.7,"MF",0.292,0.61,0.738,0.771,0.769,0.788,3710.4,5877.64,4552.8,5238.6,4386,5412,3662.508,5698.659,4457.016,5134.527,4386,5412,3766.56,5924,4665.12,5441.513,4386,5412,0,0,0,0,0,0
"609",600,49.7,"FP",0,0,0.591,0.62,0.657,0.707,3181.66,5451.6,3387.32,3616.96,5412,6846,3147.76,5250.6,3319.52,3533.56,5412,6846,3224.6,5527.5,3473.2,3722.6,5412,6846,0,0,0,0,0,0
"610",600,124.7,"KK",0.497,0.748,0.865,0.858,0.873,0.883,3236.48,4711.76,4093.96,4560.84,3678,4437,3197.68,4676.4,4016.36,4480.44,3678,4437,3277.22,4880.04,4175.44,4780.26,3678,4437,0,0,0,0,0,0
"611",600,124.7,"MF",0.601,0.775,0.772,0.81,0.784,0.824,4142.64,6279.4,5147.28,5996.16,4521,5682,4098.96,6245.179,5059.92,5901.24,4521,5547,4182.16,6451,5226.32,6212.633,4656,5682,0,0,0,0,0,0
"612",600,124.7,"FP",0,0.003,0.636,0.652,0.729,0.764,3490.68,6054.9,3870.36,4315.08,5412,6846,3443.1635,5972.4,3775.327,4063.181,5412,6846,3540.4,6272.4,3969.8,4572.4,5412,6846,0,0,0,0,0,0
"613",610,2.8,"KK",0,0,0.525,0.546,0.665,0.672,2109.8,3107.2,2226.2,2234.6,3716.8,4477.2,2080.7,3067.628,2168,2174.3,3716.8,4477.2,2138.9,3144.64,2284.4,2429.9,3716.8,4477.2,0,0,0,0,0,0
"614",610,2.8,"MF",0,0,0.6,0.622,0.701,0.735,2712.6,4222.6,2941.4,3116,4427.6,5457.2,2540.16,4166.48,2731.52,2899.64,4427.6,5457.2,2750.092,4411.28,3016.384,3197.473,4427.6,5457.2,0,0,0,0,0,0
"615",610,2.8,"FP",0,0,0.026,0.008,0.534,0.585,2879.42,4489.2,2764.76,2773.08,5457.2,7036.6,2868.12,4466.1,2742.047,2745.141,5457.2,7036.6,2892.98,4515.6,2913.32,2924.76,5457.2,7036.6,0.001,0,0.817,0.817,0.001,0.001
"616",610,12.9499,"KK",0,0.003,0.694,0.731,0.774,0.799,2487.3,3714.16,2846.2,3007.1,3716.8,4477.2,2444.62,3666.32,2760.84,2918.66,3716.8,4477.2,2528.0885,3899.08,2927.777,3226.6205,3716.8,4477.2,0,0,0,0,0,0
"617",610,12.9499,"MF",0.001,0.094,0.697,0.733,0.758,0.787,3163.76,5199.36,3708.72,4208.04,4427.6,5457.2,3120.08,5010.68,3621.36,3978.12,4427.6,5457.2,3350.76,5255.48,3947.72,4321.04,4427.6,5457.2,0,0,0,0,0,0
"618",610,12.9499,"FP",0,0,0.481,0.506,0.606,0.64,2933.66,4766.1,2999.2,3030.4,5457.2,7036.6,2911.06,4723.2,2855.16,2884.28,5457.2,7036.6,2958.52,4815.6,3053.44,3232.12,5457.2,7036.6,0,0,0.042,0.042,0,0
"619",610,49.7,"KK",0.062,0.397,0.824,0.83,0.848,0.859,2941.43,4451.96,3619.46,4073.39,3716.8,4477.2,2895.84,4406.2,3528.28,3843.92,3716.8,4477.2,2987.02,4499.8,3710.64,4167.86,3716.8,4477.2,0,0,0,0,0,0
"620",610,49.7,"MF",0.299,0.631,0.784,0.803,0.773,0.794,3878.68,6056.56,4733.56,5421.52,4562.6,5592.2,3830.84,5865.44,4637.88,5317.56,4562.6,5592.2,3922.412,6102.92,4821.024,5651.553,4562.6,5592.2,0,0,0,0,0,0
"621",610,49.7,"FP",0,0,0.58,0.617,0.696,0.715,3208.78,5497.8,3418.96,3650.68,5457.2,7036.6,3168.1,5293.5,3337.6,3415.6,5457.2,7036.6,3249.46,5567.1,3500.32,3750.76,5457.2,7036.6,0,0,0,0,0,0
"622",610,124.7,"KK",0.481,0.753,0.858,0.858,0.885,0.895,3273.34,4751.28,4148.28,4751.42,3716.8,4477.2,3230.66,4713.84,4062.92,4527.98,3716.8,4477.2,3435.5,4923.72,4337.6,4942.7,3851.8,4612.2,0,0,0,0,0,0
"623",610,124.7,"MF",0.608,0.761,0.782,0.802,0.792,0.806,4178,6328.2,5197.2,6048.6,4697.6,5727.2,4134.32,6286.72,5109.84,5953.68,4697.6,5727.2,4217.52,6497.36,5276.24,6264.96,4697.6,5727.2,0,0,0,0,0,0
"624",610,124.7,"FP",0,0.002,0.658,0.667,0.723,0.753,3520.06,6104.4,3906.52,4354.36,5457.2,7036.6,3470.34,6025.2,3807.08,4097.04,5457.2,7036.6,3565.26,6318.6,3996.92,4600.56,5457.2,7036.6,0,0,0,0,0,0
"625",620,2.8,"KK",0,0,0.567,0.577,0.652,0.677,2131.14,3132.16,2249.48,2258.02,3755.6,4517.4,2103.98,3092.64,2195.16,2201.74,3755.6,4517.4,2162.18,3171.68,2311.56,2457.34,3755.6,4517.4,0,0,0,0,0,0
"626",620,2.8,"MF",0,0,0.582,0.607,0.689,0.752,2737.56,4254.32,2970.52,3145.84,4469.2,5502.4,2702.2,4203.08,2899.8,2934,4469.2,5502.4,2775.052,4440.56,3045.504,3227.313,4469.2,5502.4,0,0,0,0,0,0
"627",620,2.8,"FP",0,0,0.023,0.005,0.57,0.567,2902.02,4523.85,2787.36,2795.68,5502.4,7092.2,2892.98,4502.4,2764.76,2767.88,5502.4,7092.2,2915.58,4551.9,2935.92,2947.36,5502.4,7092.2,0.001,0,0.823,0.823,0.001,0.001
"628",620,12.9499,"KK",0,0.001,0.693,0.709,0.767,0.799,2512.52,3881.4,2877.24,3038.56,3755.6,4517.4,2471.7315,3697.468,2795.663,2954.0395,3755.6,4517.4,2557.14,3928.2,2966.48,3266.02,3755.6,4517.4,0,0,0,0,0,0
"629",620,12.9499,"MF",0.006,0.103,0.695,0.721,0.75,0.777,3192.88,5235.96,3746.16,4246.92,4469.2,5502.4,3142.96,5044.779,3646.32,4003.44,4469.2,5502.4,3384.04,5294.581,3993.48,4368.96,4469.2,5502.4,0,0,0,0,0,0
"630",620,12.9499,"FP",0,0,0.473,0.527,0.604,0.647,2956.26,4802.4,3026.32,3058.56,5502.4,7092.2,2933.66,4759.5,2900.247,2934.541,5502.4,7092.2,2981.12,4848.6,3076.04,3254.72,5502.4,7092.2,0,0,0.04,0.04,0,0
"631",620,49.7,"KK",0.055,0.38,0.812,0.828,0.848,0.861,2969.56,4487.32,3656.32,4110.88,3755.6,4517.4,2924.94,4439.48,3567.08,4018.42,3755.6,4517.4,3020,4533.08,3757.2,4215.4,3755.6,4517.4,0,0,0,0,0,0
"632",620,49.7,"MF",0.253,0.624,0.745,0.78,0.758,0.79,3911.96,6100.48,4779.32,5469.44,4604.2,5637.4,3866.2,6054.059,4687.8,5370,4604.2,5637.4,3959.8,6144.461,4875,5708.4,4604.2,5637.4,0,0,0,0,0,0
"633",620,49.7,"FP",0,0,0.576,0.601,0.701,0.72,3233.64,5539.05,3446.08,3678.84,5502.4,7092.2,3199.6835,5336.4,3378.167,3595.301,5502.4,7092.2,3274.3765,5606.7,3527.553,3779.059,5502.4,7092.2,0,0,0,0,0,0
"634",620,124.7,"KK",0.496,0.75,0.858,0.862,0.867,0.885,3439.38,4923.72,4325.96,4929.94,3890.6,4652.4,3396.7,4751.28,4240.6,4706.5,3890.6,4652.4,3480.12,4975.72,4407.44,5014.36,3890.6,4652.4,0,0,0,0,0,0
"635",620,124.7,"MF",0.612,0.782,0.803,0.809,0.808,0.825,4217.52,6637.24,5255.44,6110.08,4739.2,5772.4,4173.84,6340.4,5168.08,6015.16,4739.2,5772.4,4385.852,6676.28,5457.104,6321.92,4739.2,5772.4,0,0,0,0,0,0
"636",620,124.7,"FP",0,0.002,0.652,0.683,0.715,0.746,3548.31,6153.9,3940.42,4390.86,5502.4,7092.2,3499.72,6071.4,3843.24,4271.32,5502.4,7092.2,3596.9,6361.5825,4037.6,4645.4,5502.4,7092.2,0,0,0,0,0,0
"637",630,2.8,"KK",0,0,0.564,0.574,0.627,0.651,2152.48,3152.96,2272.76,2281.44,3794.4,4557.6,2125.32,3117.6,2218.44,2225.16,3794.4,4557.6,2181.58,3194.612,2330.96,2476.74,3794.4,4557.6,0,0,0,0,0,0
"638",630,2.8,"MF",0,0,0.594,0.635,0.705,0.722,2762.52,4286.04,2999.64,3175.68,4510.8,5547.6,2727.16,4237.179,2928.92,2963.84,4510.8,5547.6,2802.04,4477.16,3078.68,3261.56,4510.8,5547.6,0,0,0,0,0,0
"639",630,2.8,"FP",0.001,0,0.033,0.011,0.574,0.575,3061.88,4693.5,2944.96,2953.28,5682.6,7282.8,3050.58,4670.3175,2922.36,2925.48,5682.6,7282.8,3073.18,4719.9,3093.52,3104.96,5682.6,7282.8,0,0,0.818,0.818,0,0
"640",630,12.9499,"KK",0,0,0.704,0.724,0.769,0.794,2537.74,3911.56,2908.28,3070.02,3794.4,4557.6,2493.12,3726.64,2819.04,2977.56,3794.4,4557.6,2582.4085,3963.56,2997.617,3297.5805,3794.4,4557.6,0,0,0,0,0,0
"641",630,12.9499,"MF",0.004,0.09,0.703,0.733,0.729,0.773,3359.08,5275,3922.76,4425.32,4645.8,5682.6,3309.108,5216.44,3822.816,4309.058,4645.8,5682.6,3544.052,5461.24,4157.704,4668.913,4645.8,5682.6,0,0,0,0,0,0
"642",630,12.9499,"FP",0,0,0.495,0.549,0.604,0.633,3116.12,4973.7,3183.92,3216.16,5682.6,7282.8,3093.4635,4927.5,3039.88,3070.04,5682.6,7282.8,3143.24,5023.2,3242.68,3423.44,5682.6,7282.8,0,0,0.043,0.043,0,0
"643",630,49.7,"KK",0.062,0.385,0.832,0.848,0.859,0.869,3002.54,4522.68,3702.88,4158.42,3794.4,4557.6,2954.04,4474.84,3605.88,4057.92,3794.4,4557.6,3051.04,4703.44,3799.88,4258.92,3794.4,4557.6,0,0,0,0,0,0
"644",630,49.7,"MF",0.313,0.636,0.763,0.769,0.793,0.802,3947.32,6144.4,4829.24,5521.88,4780.8,5817.6,3899.48,6095.6,4733.56,5417.92,4645.8,5817.6,4128.08,6193.2,5055.76,5756.32,4780.8,5817.6,0,0,0,0,0,0
"645",630,49.7,"FP",0,0,0.59,0.612,0.673,0.708,3398.02,5715.3,3617.24,3853.12,5682.6,7282.8,3361.86,5514.2175,3544.92,3764.16,5682.6,7282.8,3436.44,5787.9,3694.08,4082.64,5682.6,7282.8,0,0,0,0,0,0
"646",630,124.7,"KK",0.487,0.736,0.857,0.865,0.862,0.868,3472.36,5098.24,4372.52,4977.48,3929.4,4692.6,3431.62,4923.668,4291.04,4758.06,3929.4,4692.6,3513.1485,5133.6,4454.097,5062.0005,3929.4,4692.6,0,0,0,0,0,0
"647",630,124.7,"MF",0.602,0.791,0.815,0.828,0.815,0.823,4252.88,6688.48,5305.36,6297.52,4780.8,5817.6,4213.308,6519.259,5226.216,6076.527,4780.8,5817.6,4427.4,6727.52,5519.4,6383.4,4780.8,5817.6,0,0,0,0,0,0
"648",630,124.7,"FP",0,0,0.657,0.686,0.734,0.763,3709.3,6466.8,4104.8,4556.8,5682.6,7282.8,3661.84,6255.9,4009.88,4440.04,5682.6,7282.8,3900.8,6546,4352.8,4830.8,5682.6,7282.8,0,0,0,0,0,0
"649",640,2.8,"KK",0,0,0.534,0.575,0.666,0.68,2173.82,3180,2296.04,2304.86,3833.2,4597.8,2146.6115,3142.56,2241.623,2248.4795,3833.2,4597.8,2202.9685,3219.52,2354.337,2500.2605,3833.2,4597.8,0,0,0,0,0,0
"650",640,2.8,"MF",0,0,0.613,0.625,0.69,0.721,2922.48,4452.76,3163.76,3340.52,4687.4,5727.8,2882.96,4396.64,3084.72,3119.64,4687.4,5727.8,2964.132,4641.44,3247.064,3431.033,4687.4,5727.8,0,0,0,0,0,0
"651",640,2.8,"FP",0,0,0.027,0.009,0.564,0.586,3082.22,4726.5,2967.56,2975.88,5727.8,7338.4,3073.18,4700.1,2944.96,2948.08,5727.8,7338.4,3095.8365,4752.9,3120.64,3133.12,5727.8,7338.4,0,0,0.809,0.809,0,0
"652",640,12.9499,"KK",0,0.001,0.713,0.742,0.779,0.818,2561.02,3938.6,2935.44,3097.46,3833.2,4597.8,2518.34,3757.788,2850.08,3009.02,3833.2,4597.8,2607.58,3992.68,3028.56,3328.94,3833.2,4597.8,0,0,0,0,0,0
"653",640,12.9499,"MF",0.005,0.101,0.705,0.721,0.773,0.792,3523.2,5449.04,4095.2,4464.2,4687.4,5727.8,3336.2,5388.04,3856.2,4351.2,4687.4,5727.8,3577.28,5642.6,4203.36,4716.72,4687.4,5727.8,0,0,0,0,0,0
"654",640,12.9499,"FP",0,0,0.474,0.52,0.588,0.61,3140.98,5013.3,3215.56,3249.88,5727.8,7338.4,3118.3235,4967.1,3089.6,3126,5727.8,7338.4,3165.84,5197.8,3265.28,3446.04,5727.8,7338.4,0,0,0.029,0.029,0,0
"655",640,49.7,"KK",0.054,0.382,0.82,0.836,0.843,0.86,3166.64,4558.04,3876.68,4332.92,3968.2,4732.8,3118.14,4510.2,3779.68,4232.42,3968.2,4732.8,3215.14,4738.8,3973.68,4433.42,3968.2,4732.8,0,0,0,0,0,0
"656",640,49.7,"MF",0.297,0.631,0.763,0.791,0.8,0.815,3984.76,6188.32,4883.32,5713.84,4822.4,5862.8,3934.84,6137.08,4783.48,5470.36,4822.4,5862.8,4167.6,6374.56,5114,5817.8,4822.4,5862.8,0,0,0,0,0,0
"657",640,49.7,"FP",0,0,0.613,0.639,0.681,0.698,3424.01,5758.2,3646.62,3884.06,5727.8,7338.4,3382.2,5550.6,3563,3781.2,5727.8,7338.4,3461.3,5827.5,3721.2,4110.8,5727.8,7338.4,0,0,0,0,0,0
"658",640,124.7,"KK",0.523,0.751,0.864,0.869,0.88,0.898,3507.28,5135.68,4422.96,5029.04,3968.2,4732.8,3462.66,4963.24,4333.72,4932.56,3968.2,4732.8,3544.1885,5173.12,4496.777,5105.5205,3968.2,4732.8,0,0,0,0,0,0
"659",640,124.7,"MF",0.605,0.806,0.782,0.797,0.817,0.841,4424.28,6734.84,5492.36,6354.48,4822.4,5862.8,4246.64,6698.24,5272.08,6124.56,4822.4,5862.8,4464.892,6771.44,5573.584,6440.473,4822.4,5866.175,0,0,0,0,0,0
"660",640,124.7,"FP",0,0,0.646,0.663,0.745,0.775,3740.94,6513,4145.48,4601.64,5727.8,7338.4,3691.1635,6292.2,4045.927,4479.181,5727.8,7338.4,3925.66,6592.2,4379.92,4858.96,5727.8,7338.4,0,0,0,0,0,0
"661",650,2.8,"KK",0,0,0.548,0.551,0.636,0.663,2330.16,3202.88,2454.32,2463.28,4007,4773,2301.06,3161.28,2396.12,2402.98,4007,4773,2357.3685,3240.372,2508.737,2654.6605,4007,4773,0,0,0,0,0,0
"662",650,2.8,"MF",0,0,0.618,0.644,0.713,0.754,2947.44,4484.48,3192.88,3370.36,4729,5908,2905.84,4425.92,3109.68,3144.96,4729,5908,2984.88,4675.6,3267.76,3451.72,4729,5908,0,0,0,0,0,0
"663",650,2.8,"FP",0,0,0.017,0.01,0.547,0.581,3107.08,4759.5,2990.16,2998.48,5773,7529,3095.78,4736.4,2967.56,2970.68,5773,7529,3120.64,4789.2,3143.24,3155.72,5773,7529,0.002,0,0.798,0.798,0.002,0.002
"664",650,12.9499,"KK",0,0.003,0.682,0.713,0.798,0.81,2721.24,3969.8,3101.48,3263.92,4007,4773,2678.5115,3782.8,3016.023,3175.3795,4007,4773,2765.9085,4019.72,3190.817,3491.4805,4007,4773,0,0,0,0,0,0
"665",650,12.9499,"MF",0.002,0.095,0.714,0.73,0.769,0.81,3554.4,5490.52,4136.8,4507.6,4864,5908,3369.428,5431.96,3901.856,4399.007,4864,5908,3606.4,5686.52,4240.8,4755.6,4864,5908,0,0,0,0,0,0
"666",650,12.9499,"FP",0,0,0.47,0.501,0.621,0.642,3163.58,5046.3,3238.16,3272.48,5773,7529,3138.72,5000.1,3116.268,3153.604,5773,7529,3190.7,5230.8,3292.4,3474.2,5773,7529,0,0,0.032,0.032,0,0
"667",650,49.7,"KK",0.059,0.383,0.833,0.842,0.828,0.85,3197.68,4730.48,3919.36,4376.44,4007,4773,3149.18,4680.56,3822.36,4275.94,4007,4773,3379.24,4911.24,4147.48,4604.0005,4007,4773,0,0,0,0,0,0
"668",650,49.7,"MF",0.282,0.654,0.753,0.78,0.791,0.829,4015.96,6229.8,4924.92,5757.24,4864,5908,3968.12,6183.44,4829.24,5518.28,4864,5908,4198.8,6425.983,5155.6,5861.2,4864,5908,0,0,0,0,0,0
"669",650,49.7,"FP",0,0,0.576,0.607,0.663,0.701,3447.74,5797.8,3671.48,3909.44,5773,7529,3407.0035,5593.4175,3590.007,3809.221,5773,7529,3486.16,5873.7,3748.32,4138.96,5773,7529,0,0,0,0,0,0
"670",650,124.7,"KK",0.489,0.739,0.866,0.879,0.868,0.874,3538.32,5171.04,4465.64,5072.56,4142,4908,3497.5315,5135.68,4384.063,4988.0395,4142,4773,3582.94,5208.48,4554.88,5165.02,4142,4908,0,0,0,0,0,0
"671",650,124.7,"MF",0.609,0.806,0.795,0.823,0.815,0.824,4462.76,6781.2,5548.52,6411.44,4864,6043,4286.16,6742.16,5330.32,6316.52,4864,6039.625,4612.372,6950.36,5712.744,6596.273,4999,6178,0,0,0,0,0,0
"672",650,124.7,"FP",0,0.002,0.639,0.662,0.72,0.757,3770.32,6560.85,4181.64,4640.92,5773,7529,3718.34,6348.2175,4077.68,4513.04,5773,7529,3957.3,6638.4,4420.6,4903.8,5773,7529,0,0,0,0,0,0
"673",660,2.8,"KK",0,0,0.554,0.591,0.634,0.68,2351.5,3229.92,2477.6,2486.7,4045.8,4813.2,2326.2315,3190.4,2427.063,2434.3395,4045.8,4813.2,2384.48,3269.44,2543.56,2690.04,4045.8,4813.2,0,0,0,0,0,0
"674",660,2.8,"MF",0,0,0.633,0.664,0.73,0.749,2970.32,4513.76,3217.84,3395.68,4905.6,5953.2,2932.88,4455.2,3142.96,3314.32,4905.6,5953.2,3011.92,4704.941,3301.04,3486.08,4905.6,5953.2,0,0,0,0,0,0
"675",660,2.8,"FP",0,0,0.03,0.01,0.507,0.572,3129.68,4794.15,3017.28,3026.64,5953.2,7584.6,3118.38,4772.7,2990.16,2993.28,5953.2,7584.6,3143.24,4822.2,3165.953,3178.459,5953.2,7584.6,0,0,0.791,0.791,0,0
